hd_nm,숙박업소수,lat,lon
동선동,15,37.5939893305551,127.020417940307
양지면,15,37.235472908635,127.279848670922
전농제1동,15,37.5780230697113,127.047705647167
기린면,15,37.9556038449986,128.319189529764
장항읍,15,36.0104236703412,126.700292669542
장평동,15,34.8894439413352,128.609443105247
서현1동,15,37.3829079107162,127.126016001895
일산2동,15,37.6846359762665,126.77721575142
송천동,15,37.6183082018068,127.023867953194
송중동,15,37.6161289893457,127.033793824171
갈말읍,15,38.1477243520665,127.30830034891
용담1동,15,33.509097798522,126.513266470185
금정동,15,37.365396718072,126.939356947385
불당1동,14,36.8059344038178,127.113723627709
경안동,14,37.4109187336633,127.257276415026
서제2동,14,35.2128782773556,129.104504042926
서초3동,14,37.4837080639573,127.01200750943
봉평동,14,34.822910899113,128.414887925305
장성읍,14,35.3032030896936,126.785267156907
구운동,14,37.2771111447235,126.971432311497
대화동,14,37.6829848694341,126.755141409924
용문동,14,37.5377008640148,126.959891817892
풍기읍,14,36.8672739628758,128.526272619327
북평면,14,37.4488891078994,128.670490518986
죽산면,14,37.0785624890218,127.422482028551
용현2동,14,37.4566591610752,126.643345558961
영주2동,14,36.8207376817204,128.618688875464
영천동,14,37.5703879302211,126.956682170377
물금읍,14,35.3104192438843,128.987276732779
용지동,14,35.2325285906299,128.681072060824
문막읍,14,37.3126265706472,127.817203298785
안중읍,14,36.9861235830997,126.931167606861
원곡면,14,37.0413570597829,127.131761959403
신평면,14,36.8853839433699,126.773564831775
상계6.7동,14,37.6752857104449,127.085073583523
곤지암읍,14,37.3509323278922,127.352374949357
대천2동,14,36.353392373452,126.589808070656
오학동,14,37.3110856971201,127.647466891088
남양읍,14,37.1930203313884,126.821319091973
음성읍,14,36.9348645388957,127.690556521919
대신동,14,37.5640649698094,126.944330406191
논현2동,14,37.517393186314,127.037350857638
가야읍,14,35.2722170382263,128.408174194563
송월동,14,37.5700627844637,126.9651946575
대항면,14,36.1244900823222,128.022140547515
첨단2동,14,35.2162837576693,126.843343053856
봉동읍,14,35.9416848722572,127.165802836097
의성읍,14,36.3559132632107,128.694803424583
내가면,14,37.7193820844793,126.389827319378
온산읍,14,35.4346153058243,129.314340288158
시흥제1동,14,37.4535392677412,126.903250685753
진접읍,14,37.7263004861765,127.189886481276
가야면,14,35.7626467994914,128.139470362942
금산읍,14,36.107237959633,127.490541064019
상서면,13,38.1578310622547,127.654248763255
신안면,13,35.3034561397921,127.973448058501
정선읍,13,37.3797685014938,128.661694256573
백운동,13,37.3279173329122,126.796912979754
방어동,13,35.4862304417293,129.423974129487
상주면,13,34.7238112711806,127.985420225016
정왕3동,13,37.3576931202887,126.726448135344
송지면,13,34.3696006590516,126.519203180693
왕조1동,13,34.9621782702181,127.520780605096
복현1동,13,35.8937525421896,128.618562566005
삼남읍,13,35.5410832750574,129.108584026825
화정1동,13,37.6446497353205,126.83354072354
경암동,13,35.9796393259123,126.72985008997
삼성2동,13,37.511263280788,127.046070584216
양동,13,34.7969655259374,126.380158472062
오류제1동,13,37.4970933382633,126.845050656227
별내면,13,37.7026376364433,127.124872496413
인덕원동,13,37.4022713934296,126.970987307991
삼호읍서부출장소,13,,
문곡소도동,13,37.1314636106415,128.960358258343
내이동,13,35.4971188045882,128.74617598973
효성2동,13,37.5250687419526,126.709819358424
시천면,13,35.2784085324267,127.840576531665
우제2동,13,35.1712612350752,129.139989544809
마장면,13,37.2489295288459,127.357967852826
작전서운동,13,37.5280575016558,126.736398237283
수유1동,13,37.6292195545746,127.007105243262
본오3동,13,37.3014435761886,126.86382443259
능포동,13,34.8792070052426,128.734599326589
안심2동,13,35.8754181631545,128.68704015784
발한동,13,37.5484323855262,129.107922043297
내촌면,13,37.7862179992256,127.228615198246
성당동,13,35.8429586241896,128.549551926913
남이면,13,36.5606695601299,127.433608017124
서면와수출장소,13,,
빛가람동,13,35.0218010353355,126.790327011452
구로제3동,13,37.4873483040232,126.890330632764
죽교동,13,34.7998639688924,126.375136328549
우정읍,12,37.0898217767454,126.81531242615
우도면,12,33.5064494277481,126.952985318412
주왕산면,12,36.3569505258092,129.159283721114
영종1동,12,37.4888419604794,126.55486070382
영암읍,12,34.7997423319186,126.701344647559
장충동,12,37.5619118374182,127.007859437008
삼덕동,12,35.8272301190654,128.673829855948
풍덕천1동,12,37.3279634166902,127.094954271241
영해면,12,36.5375441430931,129.407149054822
화도읍동부출장소,12,,
관고동,12,37.2823777009377,127.437880835387
광정동,12,37.362103365466,126.92793590452
한강로동,12,37.5281422426636,126.969228070947
왕조2동,12,34.9553095396575,127.532478016848
남현동,12,37.4745631666845,126.977909779402
포곡읍,12,37.2777941589241,127.230843636904
화정동,12,37.6389774935999,126.833789043216
구산면,12,35.1196814231662,128.580842336194
도화1동,12,37.5415497123869,126.949873511116
단구동,12,37.3260979360228,127.960253120692
단성면,12,36.937088737087,128.323431821514
규암면,12,36.2752838553998,126.884170503718
점촌1동,12,36.5986324727539,128.197770542117
마산면,12,36.1173526565629,126.790696380778
봉명동,12,36.6402085390693,127.459270830959
서부면,12,36.5803273092583,126.51723142167
창녕읍,12,35.5412894797239,128.50077305203
금산면,12,35.7165277114716,126.996211537581
신설동,12,37.574962961668,127.025538570996
퇴촌면,12,37.4666662497915,127.307068858523
중학동,12,37.5752847227304,126.979641505392
구래동,12,37.646477085747,126.623680156555
광명2동,12,37.4833469503959,126.855946800464
중방동,12,35.8270976562143,128.734008911283
합천읍,12,35.5660073649237,128.157901336671
소초면,12,37.4179628767007,128.002389352861
광명3동,12,37.4802342658118,126.856934134567
건국동,12,35.2229359606425,126.881647505416
독산제1동,12,37.4702207575196,126.897043384219
금남면,11,36.4641242999386,127.280514263106
부강면,11,36.5297446571298,127.370923522244
금구면,11,35.7767645592007,127.01220123032
봉양읍,11,37.1326204511739,128.121663289581
영주제1동,11,35.1111172191973,129.035030119199
전하1동,11,35.5168231800528,129.428605816755
근남면,11,38.2370898929596,127.471054178082
대양면,11,35.5165847706866,128.174519744779
호수동,11,37.310301084212,126.824403501419
정왕2동,11,37.3348850886949,126.716731729837
호계3동,11,37.3676431702804,126.958605253006
점촌5동,11,36.59042701168,128.180265709156
행구동,11,37.3425902881859,127.983876967283
전포제1동,11,35.1543730404872,129.067400901206
봉명2.송정동,11,36.6447052041682,127.457857212757
정관읍,11,35.3254560170889,129.18033192383
복수면,11,36.1664431839347,127.398337006883
와룡면,11,36.6164157645387,128.76650527026
청천면,11,36.6604674359412,127.737359432269
삼안동,11,35.2438502891609,128.907455851987
가산면,11,37.8486887449825,127.186545889806
송산면,11,37.2178053503806,126.739158124493
대곶면,11,37.6493717480775,126.582137857681
논공읍공단출장소,11,,
청통면,11,35.9921242696952,128.822997781639
구월3동,11,37.4527001578127,126.69694387271
상장동,11,37.1533951992956,128.99063403629
내수읍,11,36.7238965510138,127.535426755572
황금2동,11,35.8472129007332,128.623725777494
효자1동,11,37.8721797875576,127.727439862306
아포읍,11,36.1598783456875,128.25340248692
성주읍,11,35.9189532064078,128.289291570613
선도동,11,35.8435994359837,129.174842126862
다대제1동,11,35.0591517638253,128.971316010861
구서제1동,11,35.2450838379331,129.086895078947
공도읍,11,37.001048203596,127.172541466359
성사1동,11,37.6570944084923,126.836337061675
언양읍,11,35.5692432956836,129.125679846812
교월동,11,35.799435585334,126.876802519852
연수동,11,37.4222124972898,126.681481155615
국동,11,34.7300359620583,127.719327029178
동서동,11,34.9285745883159,128.068705114103
시전동,11,34.7574297498506,127.683911084027
장호원읍,11,37.1149316480872,127.61683662488
죽항동,11,35.4075774617866,127.384550058262
삼랑진읍,11,35.3958953055396,128.83772908189
남부면,11,34.7321745213029,128.610147395791
남부동,11,36.5637304465051,128.730947329058
신길제1동,11,37.5111452107737,126.921413655672
동충동,11,35.4110327392327,127.382963477199
화명제3동,11,35.2319085990769,129.010062798733
엄사면,11,36.2885919883966,127.239873234269
송림2동,10,37.4758054139441,126.642702896133
봉덕3동,10,35.8425204530171,128.595965563919
농성2동,10,35.1503453243822,126.890255692999
청운면,10,37.5562806888096,127.710722823772
고양동,10,37.703360024722,126.903747900242
세류2동,10,37.2533515935545,127.013048456235
신장1동,10,37.1766424017749,127.054568787777
성산면,10,37.7187235115627,128.832100896917
노원동,10,35.8901526171393,128.576216680589
청천2동,10,37.5148562832894,126.704520034938
동삼제2동,10,35.0683905233356,129.083008215921
서남동,10,35.1449516763169,126.923162098047
남포면,10,36.3046107641864,126.605067640803
남지읍,10,35.389046443731,128.477040981986
사직1동,10,36.6401906611444,127.481151475838
사창동,10,36.6335884688597,127.458900583359
대병면,10,35.5211861931546,128.014244590873
여의동,10,37.5176044401503,126.934609800644
산양읍,10,34.803523565867,128.386233403232
산인면,10,35.2792851044269,128.424298980621
풍산읍,10,36.580157750403,128.57205509491
상관면,10,35.7717563155276,127.206960976262
감곡면,10,37.1123604145511,127.643552339827
거북섬동,10,37.3210624467371,126.683677558517
팽성읍,10,36.9651318147252,127.062439708927
상무1동,10,35.1537801153723,126.86742770839
조운동,10,37.8794196205189,127.730357235877
부림동,10,37.4334610032566,126.99861248972
해룡면,10,34.9137220958035,127.537706930417
생연2동,10,37.9012142826952,127.049905540962
안양4동,10,37.3965159274602,126.917860885183
대소원면,10,36.9778109219566,127.81798438609
안양2동,10,37.405097229651,126.917828929149
서창동,10,37.4328373664365,126.750535160559
아라동,10,37.5867632122243,126.710458618582
상3동,10,37.5081879616485,126.751040142742
노량진제1동,10,37.5132063487675,126.946567052979
우이동,10,37.6630390800112,127.001890452891
장량동,10,36.0819854755965,129.385892776218
우천면,10,37.4594058323665,128.06243796948
화곡제6동,10,37.5515430607858,126.850958505315
휘경제1동,10,37.5929672536308,127.06579124432
덕산읍,10,36.9138372662406,127.509213437511
현풍읍,10,35.6974640247084,128.447655933061
두암2동,10,35.1745723068829,126.932504790101
괴산읍,10,36.8117570694528,127.790900734488
동촌동,10,36.0006701151122,129.393649390593
이호동,10,33.4989539176533,126.457872160058
이태원제1동,10,37.5325069970311,126.99509883212
군포1동,10,37.3536899891415,126.945574202218
응봉면,10,36.6586392492334,126.761198301312
배방읍,10,36.7738248327742,127.05384284728
이동,10,37.3054407225325,126.860857418137
장안제2동,10,37.5771572733865,127.070903307779
둔포면,10,36.9297186062333,127.037627872091
화순읍,10,35.0599399781348,126.984565050764
화양읍,10,35.649841018232,128.706157411796
문내면,10,34.5971082183862,126.314052563406
원곡동,10,37.3332949495272,126.790859358221
무안읍,10,34.9905663839512,126.476340860131
문의면,10,36.5178087209196,127.496187881654
향교동,10,35.4180734503834,127.384212354963
장유1동,9,35.2012148013134,128.812839697614
강서제1동,9,36.6267463431424,127.426102691328
남평읍,9,35.0463802449383,126.843159552018
단대동,9,37.4493897577627,127.155361716912
도통동,9,35.4198209192706,127.400089373545
양성면,9,37.0598978252949,127.194477629958
용평면,9,37.6066960645327,128.440214137176
충무공동,9,35.1748715455863,128.150373801935
칠성동,9,35.8792060739478,128.599890261437
추자면,9,33.9637161687112,126.296120635115
도두동,9,33.5029008833257,126.468230562282
구로제5동,9,37.500123666657,126.889352949931
군자동,9,37.5554765598173,127.075350846159
효문동,9,35.5658993847488,129.37589679504
용상동,9,36.5592156622126,128.749628081078
비산5동,9,35.8863064909338,128.569615789237
비전2동,9,36.9902647391876,127.111773318893
탄현1동,9,37.6943496272332,126.76845159422
웅동1동,9,35.1258740996464,128.782704965167
산외면,9,36.5519942964773,127.732659692163
대가야읍,9,35.7306221891528,128.267658427531
산본1동,9,37.3733721956406,126.938573780864
상하면,9,35.4445138733444,126.495211758424
삼락동,9,36.1404970485157,128.077405408935
연산제9동,9,35.1886408393343,129.104928050999
연서면,9,36.5925410679428,127.271533146429
문수동,9,34.7535298290393,127.702052125678
원동면,9,38.3092697825284,127.740762209026
전하2동,9,35.5088156123116,129.426592565165
하양읍,9,35.9123764824826,128.812326497497
대림제2동,9,37.4927542307882,126.898256326744
무실동,9,37.3381922463301,127.929199369693
삼성동,9,37.5143225723289,127.062831022499
양평제2동,9,37.5377447245086,126.89594587648
검산동,9,37.7898349883466,126.746124667118
석관동,9,37.6129860183721,127.0614007785
양덕2동,9,35.2291817832141,128.583908563517
적성면,9,37.9543767524195,126.917635009286
중림동,9,37.559168225382,126.966182119336
신사동,9,37.5239850298541,127.02277448907
청파동,9,37.54543080354,126.969863704612
해미면,9,36.7137924124243,126.544943198956
법성면,9,35.3620554974621,126.44601907277
임자면,9,35.0841790513092,126.111187461859
고산면,9,35.9764586138936,127.205218867286
일죽면,9,37.090466524742,127.476874615174
괴정제3동,9,35.1002980914682,128.998070870866
가곡동,9,34.9828246832581,127.481134040566
신길제3동,9,37.5064589642713,126.909886960453
내외동,9,35.2352136162793,128.864658218805
철산3동,9,37.4770589678744,126.872550816793
봉담읍,9,37.2200677257085,126.949541707928
고덕동,9,37.5641661222504,127.155939319817
임피면,9,35.9826008554511,126.850478226788
범일제1동,9,35.1394449144005,129.056039523941
구례읍,9,35.209483109133,127.463766818551
와촌면,9,35.9463299059503,128.836515129986
내서읍,9,35.2467853123731,128.507669257485
본리동,9,35.8409762939101,128.543094223454
순창읍,9,35.3769359400889,127.147031505647
교방동,9,35.2143429100237,128.566251648628
용봉동,9,35.0759421018383,126.774759454703
월호동,8,34.7261573437181,127.711790735444
정남면,8,37.1599855546735,126.971336844978
봉명1동,8,36.6404128015189,127.45958066509
장안제1동,8,37.5677895234585,127.066439189872
서농동,8,37.23797876185,127.068384542239
서부1동,8,35.8205495376324,128.727913848052
삼성1동,8,37.5143912094483,127.062527941715
법원읍,8,37.849177767921,126.882366115155
노암동,8,37.745196767624,128.900417496589
신길제5동,8,37.5016259275314,126.90522432992
하망동,8,36.8238587015049,128.630298247885
우정동,8,35.5552709011961,129.312516733505
수정제2동,8,35.1299609498808,129.042620293477
소사본동,8,37.4762277086984,126.792162031052
남중동,8,35.9511472909661,126.959068609871
양정제1동,8,35.1721429381472,129.068724421255
양주2동,8,37.7968923459748,127.080386802168
산성동,8,37.4522438484413,127.15002866944
금마면,8,36.6119467125857,126.732673262743
병점1동,8,37.2068704264907,127.037273875101
상교동,8,35.5501272798275,126.837799616091
삼문동,8,35.1973229953834,128.792411476055
삼례읍,8,35.9131108948601,127.07794599181
원덕읍임원출장소,8,,
동부동,8,37.2327497836136,127.219202942248
평산동,8,34.9842342224089,126.751638928445
고덕면,8,37.0346647290345,127.007035980899
공단동,8,36.1014178884349,128.384476243037
태평2동,8,37.4471580113049,127.138649713025
팔봉면,8,36.8121141137158,126.350147784167
산청읍,8,35.4140538130171,127.877614604635
가창면,8,35.8027049070588,128.622823693028
여서동,8,34.7507069783154,127.708842947025
모현동,8,35.9481822061805,126.945468232545
운정3동,8,37.7171144963163,126.743628293521
판부면,8,37.2682792088618,128.01295599715
천호제3동,8,37.5400005522563,127.129810186039
괴정제1동,8,35.0996737600974,128.989349127478
맹동면,8,36.9301828063177,127.562757789368
신정4동,8,37.523365702176,126.858698011461
덕적면,8,37.2276332114675,126.144705565589
종암동,8,37.5990602270306,127.035212918853
불현동,8,37.8985126852263,127.062419438702
감천제1동,8,35.0884248224782,129.002833278687
부북면,8,35.5112083734156,128.729745804963
음암면,8,36.8000451041245,126.517984912069
진안읍,8,35.789272706032,127.423192937564
진보면,8,36.5294442387894,129.046720994348
서천읍,8,36.0778195013763,126.689881199652
백암면,8,37.1634709899499,127.375348473818
축동면,8,35.1098420933812,128.085351646579
북항동,8,34.8069777017931,126.369530967512
신천동,8,37.5182926381796,127.101366591012
만덕제2동,8,35.2102018642981,129.037197465263
내손1동,8,37.3782799932641,126.975576043804
북도면,8,37.5329794642505,126.429069369524
심곡본동,8,37.4807108086724,126.780043113587
칠성면,8,36.788167730009,127.864294241153
장기동,8,37.6397252396071,126.671359353779
서초2동,8,37.4921394474611,127.025076125816
오류동,8,37.4889461307049,126.835492478188
부계면,8,36.1009043121551,128.664200821459
오산면,8,35.9386663084706,126.916283828775
답십리제1동,8,37.5697653601113,127.050104641859
혜화동,8,37.5868624440017,127.00060686405
군내면,8,37.9222290691526,126.741785092706
오류왕길동,8,37.5802706140273,126.614073778379
능곡동,7,37.3663067850594,126.815779338256
진전면,7,35.1028626531494,128.418976797725
흥업면,7,37.3025500299786,127.921181194086
원덕읍,7,37.1764583972782,129.335713745385
고전면,7,35.0221535536567,127.817381325201
내당4동,7,35.8589853964824,128.551732460734
양서면,7,37.5433629379347,127.323347010494
성수2가제1동,7,37.5395549767234,127.054035594083
추부면,7,36.194893351027,127.476010924681
소요동,7,37.9294825140261,127.057245224686
삽교읍,7,36.6880856941025,126.739391843667
신서면,7,38.1829667805065,127.107037931125
응암제3동,7,37.5922419251438,126.915734945869
노화읍,7,34.1778663272866,126.575785778216
마천면,7,35.3969420945819,127.663048774779
상동면,7,35.3077287293872,128.930418508836
춘양면,7,34.9506507442568,126.960018806374
원산출장소,7,,
송북동,7,37.0816496533272,127.060204860494
두류1.2동,7,35.8537184722863,128.555402199963
유달동,7,34.7862298162969,126.379080670047
고경면,7,36.0017402412351,129.045784057923
서부2동,7,35.8275284931769,128.725865379761
진교면,7,35.0304746528234,127.90091123619
월평1동,7,36.3546787938361,127.357599954556
송도동,7,37.3910698289606,126.652089783488
명정동,7,34.8524095365059,128.412672556184
선구동,7,34.929769879047,128.072170264119
생일면,7,34.3331155397045,126.997531041324
선남면,7,35.9008625417682,128.351773337995
지곡면,7,36.8634631740376,126.438081758808
심곡본1동,7,37.482463884683,126.778925435039
파평면,7,37.9219358887444,126.837949199917
독산제4동,7,37.467547294848,126.902151967452
독산제3동,7,37.4751490651627,126.903182137349
성거읍,7,36.8780437642403,127.199166201755
앙성면,7,37.1091674050489,127.750768224757
다산동,7,37.5543182024142,127.008302272338
도산면,7,36.7451352105842,128.833804437754
약목면,7,36.0327438267076,128.363702456356
중화제2동,7,37.6020061617272,127.077399901172
곤명면,7,35.1119381541406,127.941593019082
보수동,7,35.106208354028,129.02465687435
소안면,7,34.1748145461956,126.650975768174
연무동,7,37.2905417315214,127.021472428994
합정동,7,37.5516618139957,126.911756414276
갈현제1동,7,37.623622297301,126.916741681502
개금제1동,7,35.1526930860667,129.021932759376
남가좌제1동,7,37.5732734342747,126.919786253544
부성1동,7,36.8427719304676,127.152210937845
부석면,7,36.7148738592677,126.393763892659
기흥동,7,37.2314546545581,127.115495447211
하안1동,7,37.4651835619706,126.869166301063
운문면,7,35.7156083938855,128.913121329475
장항2동,7,37.6498818926668,126.778316793256
정촌면,7,35.1312367483283,128.10279442624
용면,7,35.3649505556585,126.987491335017
벌곡면,7,36.2059791011843,127.264863061094
점촌3동,7,36.6029883202515,128.206523818653
오송읍,7,36.609187664101,127.324563863517
함평읍,7,35.0654402173137,126.517873005146
옥포읍,7,35.7896007557194,128.463726101613
대산면,7,35.3410173161818,126.603361896893
관양동,7,37.4060457499298,126.961457538379
영등포본동,7,37.5146504855167,126.909352273906
주교면,7,36.3908555495988,126.569245169463
김포본동,7,37.6339819073162,126.710379733033
북하면,7,35.4073435618675,126.879515799382
국토정중앙면,7,38.1084781281203,128.034570007438
용호제1동,7,35.1207954771379,129.109033034713
금호1동,7,35.1351823628623,126.857143818493
군서면,7,36.2796562544093,127.527394715358
덕포제1동,7,35.170361575798,128.983233927656
한림면,7,35.3205843446362,128.802156692165
군위읍,7,36.2398089970227,128.568752594251
대신면,7,37.3750403179812,127.586562498134
금호읍,7,35.9333520770189,128.87763995558
봉현면,7,36.861397294518,128.525029925997
대천4동,7,36.3381290035453,126.607741067257
홍제제3동,7,37.5937821789847,126.949743382569
중곡제1동,7,37.5606740001387,127.080082528537
현덕면,7,36.967338999631,126.921562935075
웅천동,7,34.7466177088267,127.685634754807
외도동,7,33.4928558847385,126.432175190878
봉래제1동,7,35.0934963561192,129.044306549368
대명10동,7,35.839981556282,128.568968072927
금곡동,7,37.6331014031361,127.201934340405
문현제2동,7,35.1452780727689,129.068693598602
엄궁동,7,35.1286945870556,128.972201277421
운주면,7,36.0924380099576,127.277455344342
와부읍,7,37.5854310580652,127.216655241381
대치4동,7,37.4997288869796,127.057747872925
마서면,6,36.0619932064227,126.706717010451
숭의1.3동,6,37.4613538747455,126.638869847842
복흥면,6,35.4321695323786,126.92973561896
초평면,6,36.845946241843,127.526419171153
수색동,6,37.5835205431622,126.893690338772
의신면,6,34.4392796829124,126.283474361017
방산면,6,38.2090611880058,127.949389080443
금호2.3가동,6,37.5532931077203,127.020918361398
숭의2동,6,37.4613957443378,126.647242974065
보길면,6,34.1691401051086,126.567595365797
금광면,6,36.9972240459891,127.317465473336
교문1동,6,37.5979375781849,127.130313898258
갈산1동,6,37.517595637809,126.727118821365
괴정동,6,36.3371382917064,127.382064497169
일동,6,37.3102980036068,126.866154804189
청담동,6,37.5250293348772,127.049233039691
주덕읍,6,36.9756382529376,127.795607766653
성남면,6,36.742472889831,127.236938249311
불광제2동,6,37.6265016239314,126.92730531944
수한면,6,36.4794114244408,127.698723106663
진미동,6,36.1060639074032,128.418693950512
홍제동,6,37.585845800944,126.948725215733
가양제1동,6,37.5694972894276,126.844728733334
삼향읍,6,34.8231113964846,126.441602770842
선산읍,6,36.2429664072012,128.299051729522
내면,6,37.7738112032602,128.389725568917
임계면,6,37.4948152077541,128.852109625413
성환읍,6,36.9181758309368,127.134382284168
별량면,6,34.8743633055346,127.451941247841
금서면,6,35.4171754090988,127.863172409497
봉화읍,6,36.8876665285556,128.739634594351
인월면,6,35.4646689824063,127.599707059916
녹산동,6,35.1191396429152,128.882378803697
농성1동,6,35.1567192165294,126.889676419185
조리읍,6,37.7447154207441,126.805164975937
옥도면,6,35.8154621949057,126.473435206492
흑산면홍도출장소,6,,
신당제5동,6,37.5651320352656,127.021876978157
청풍면,6,37.0005174868218,128.168191739045
광명4동,6,37.4782599985371,126.854590840098
고산2동,6,35.8434288781047,128.695172075418
온양5동,6,36.7751453722875,126.996039119966
신북읍,6,37.9259016421481,127.746212145455
흥덕면,6,35.5177966577864,126.703612104603
소천면,6,36.9377096424638,129.003090907112
해제면,6,35.1099689679601,126.293833931142
온양읍,6,35.4194264388768,129.280459268565
부안면,6,35.5141693941976,126.674095230614
대천3동,6,36.3546637632476,126.605550255094
백수읍,6,35.281637097932,126.420098752733
금천면,6,35.0308501080114,126.753479275255
간성읍,6,38.3783819019248,128.466855795807
백석2동,6,37.6439270261606,126.785477380121
이동읍,6,37.1411278770056,127.196189086676
봉양면,6,36.3007525533014,128.576348899729
동인동,6,35.8678902715489,128.609144033992
합덕읍,6,36.8099034133192,126.764042032374
마량면,6,34.4504615388264,126.818939858632
평해읍,6,36.7280700465526,129.441352120015
영양읍,6,36.6670408997249,129.114174676204
안성1동,6,37.0056793483326,127.274253806772
풍암동,6,35.124750009182,126.878669562694
반곡관설동,6,37.3297311773711,127.974308288136
유구읍,6,36.5528327523133,126.95049715106
사이동,6,37.2898166516753,126.851864259959
상모사곡동,6,36.0953147081702,128.353621797083
당산제2동,6,37.5310028334211,126.897312879485
화정2동,6,37.6305686063771,126.835720057724
대사동,6,36.3176799385072,127.424819646891
안락제1동,6,35.1971314822681,129.098595356479
안계면,6,36.3838537569972,128.440213256607
상리면,6,36.7713661258678,128.41882934561
면목제2동,6,37.58978763944,127.079031277935
구월1동,6,37.4475817075731,126.712528296085
당감제2동,6,35.1578805724956,129.047869879146
덕풍1동,6,37.535187478354,127.198474883183
장성동,6,36.596631310302,127.48082275999
월성동,6,35.7649602112683,126.909026254318
황지동,6,37.1708021030532,128.991626609858
회천2동,6,37.8216832518813,127.046758060094
도계읍,6,37.2364370242581,129.045174522503
월곶면,6,37.7150895643421,126.552911756013
화도읍남부출장소,6,,
서강동,6,37.5477468723032,126.932030551178
파장동,6,37.3103196025955,126.997419023951
생비량면,6,35.3448936670064,128.04514643435
대명5동,6,35.843212204607,128.587829158798
압량읍,6,35.8433176683305,128.759808279838
남부민제1동,6,35.0927491572148,129.023315285236
운암면,6,35.6606460494288,127.160440115153
안좌면,6,34.7560851256955,126.124660918542
곤양면,6,35.057500705341,127.95963280613
문화1동,6,36.3153105004116,127.406486916692
면목본동,6,37.5872805191923,127.087488538133
간석1동,6,37.45861750297,126.705302067721
공항동,6,37.5588726032731,126.810109136838
양정제2동,6,35.1728846646346,129.075723334253
평창읍,6,37.3677151528904,128.400549022928
양촌읍,6,37.6571252239981,126.625498579495
무주읍,6,36.008814544717,127.66230467208
주안2동,6,37.4565462475362,126.672831699246
김삿갓면,6,37.1256797470207,128.570085899718
칠원읍,6,35.3088454638344,128.518539254609
문백면,6,36.7844778555672,127.437173432684
도초면,6,34.7036148703534,125.953383772704
대림제1동,6,37.4954671376444,126.905833713564
사곡면,6,36.5021558319947,127.025302321401
문현제3동,6,35.1381508569584,129.071694608398
지좌동,6,36.1200085399894,128.142333252537
서화면,6,38.2183546450302,128.208496724551
모라제1동,6,35.1868937481476,128.989980445485
화북면,6,36.5632969766651,127.917219520465
태장1동,6,37.3636764983277,127.963377725404
